12,4,300550
20,21,301576
97,70,301702
70,97,301709
90,53,306500
99,78,307358
32,32,307928
89,89,310522
54,54,310631
46,46,310757
97,44,311223
97,98,312415
77,77,312616
97,98,313098
10,15,313484
54,54,314618
10,15,315485
4,12,315536
10,15,315599
10,6,315653
42,44,315929
12,12,315949
6,15,316601
39,4,317828
39,4,317830
6,15,318486
39,4,318849
8,82,319755
4,12,319859
8,82,319924
8,82,320085
10,15,320541
44,42,320840
10,15,320890
6,15,321855
6,15,322029
15,6,322100
96,63,323894
4,12,323984
39,4,324032
39,4,324107
54,54,324136
96,63,324431
54,54,324842
42,44,324987
15,6,325462
4,12,325605
54,48,326508
70,72,327082
77,77,327143
96,63,327382
15,10,327640
15,10,328939
53,90,329367
44,42,329443
42,44,329446
44,42,329458
44,42,329487
42,44,329490
42,44,329498
44,42,329502
42,44,329508
15,10,329757
81,74,330406
81,74,330414
81,74,330443
20,26,331273
20,26,331323
12,12,332397
32,32,332528
81,74,333022
10,15,334644
15,10,334694
15,10,334724
10,15,335030
15,10,335046
4,8,335730
8,4,335744
6,15,335950
23,8,336472
8,23,336783
32,32,337222
23,4,338145
12,12,338192
23,4,338229
23,4,338288
42,44,338750
12,12,340732
39,4,341116
97,44,341351
20,26,341594
32,32,342623
23,4,343788
91,6,344084
26,20,345691
26,20,345729
54,42,345870
23,4,346456
44,42,346471
4,4,346550
4,4,346555
39,4,346783
39,4,347242
39,4,347289
54,57,348681
54,57,348705
4,23,348709
4,23,348811
15,6,348842
4,23,348861
39,4,348899
51,61,349097
15,10,349369
76,72,352080
4,23,354366
39,4,354379
26,20,355996
4,23,357023
39,4,360805
39,4,360990
6,91,369405
6,15,369828
26,20,369936
76,74,372352
15,6,373429
54,54,375880
57,54,377381
57,54,377450
70,98,381346
44,42,381551
42,44,381556
70,98,382144
44,42,382197
42,44,382203
42,54,382468
96,63,383696
54,54,385431
74,81,385580
74,81,385663
74,81,385930
74,81,386547
54,54,392859
44,42,394050
49,57,394869
54,54,395544
54,54,395595
49,57,395816
54,54,396454
44,42,396487
96,63,396592
96,63,396639
96,63,396768
49,57,396774
49,57,397116
55,66,397124
89,89,397762
39,4,398742
39,4,398823
70,98,400837
10,15,401508
54,54,402377
54,54,402472
49,57,402550
49,57,402784
54,54,402953
12,12,404408
10,15,405002
10,15,405510
89,89,406237
49,57,406387
49,57,406476
23,8,406688
42,54,407178
42,44,407591
46,46,407830
52,49,408301
52,49,408642
49,57,408830
6,15,408838
52,49,408846
44,42,409066
42,44,409070
27,15,410302
27,15,410333
27,15,410410
27,15,410433
26,20,410896
42,44,411976
15,6,412444
12,12,413323
39,4,413919
57,54,414010
57,54,414042
39,4,414155
42,44,414401
42,44,415230
10,15,415289
96,63,415304
63,63,415393
96,63,415518
15,10,415670
12,12,416673
96,63,416717
26,20,416894
20,21,416964
21,20,417035
8,23,417271
10,15,418261
42,44,419090
19,16,419202
15,10,419337
15,10,419846
44,61,420038
102,4,420588
74,76,420807
102,4,421169
32,32,422303
57,49,423339
102,4,424696
102,4,424769
57,49,425253
57,49,425583
20,21,425934
21,20,426020
8,23,426170
8,23,426335
81,74,426728
10,15,427645
10,15,427966
76,72,428060
22,6,428779
76,72,429145
15,10,429451
10,15,429675
76,72,430409
77,77,430430
76,72,430793
57,49,431029
57,49,431218
44,42,431283
44,61,432152
44,14,432225
97,98,432466
27,15,433461
44,42,434640
27,15,434666
57,49,434867
57,49,434935
10,6,435378
44,70,435557
76,72,435850
81,76,436374
76,72,436496
57,49,437299
61,44,437954
39,4,438093
39,4,438158
20,21,438514
39,4,438517
21,20,438601
6,22,439581
76,72,440730
20,21,441465
21,20,441556
15,10,441988
15,10,442310
20,21,442425
21,20,442441
21,20,442492
20,21,442506
23,8,443803
15,10,444018
76,72,444221
76,74,445694
76,72,446951
76,72,447241
6,15,448479
15,6,448890
42,44,449199
32,32,449755
21,21,451972
15,6,452074
76,72,452777
76,72,452810
8,23,454618
102,102,458406
42,44,467983
87,87,471320
70,98,472204
70,98,472475
12,12,474204
54,54,474728
12,12,479018
54,54,481489
51,44,482359
10,15,482384
12,12,483930
55,66,484003
42,44,484366
91,6,485256
51,44,486100
46,46,488588
46,46,488601
46,46,488607
91,6,489130
54,54,489273
12,12,489768
32,32,490267
54,54,490483
26,20,493294
22,6,493562
70,98,493955
70,98,494012
22,6,494750
22,6,494840
22,6,495035
70,98,495073
42,44,495766
22,6,496141
12,12,496569
87,87,496743
97,44,499403
97,44,499856
14,44,500320
58,58,500626
70,98,502232
97,70,502987
97,44,503286
23,8,503499
8,23,503501
51,61,503661
54,54,503762
97,70,504062
70,97,504159
6,22,504327
54,54,504429
10,15,504467
54,54,504468
97,70,504531
75,58,505127
6,22,505485
6,22,505689
6,22,505795
6,22,505819
10,15,506683
6,22,506893
52,93,506942
51,61,507122
97,55,507433
54,54,509362
74,81,509939
49,57,510146
6,91,510580
22,6,510663
10,15,511622
20,21,513123
20,21,513169
21,20,513188
42,44,513191
42,44,513211
21,20,513228
42,44,513239
67,30,513461
22,6,513491
32,32,513942
10,15,514260
10,6,514421
6,91,514455
57,49,515101
57,49,516325
57,49,516354
37,37,517033
70,98,517214
4,8,518035
4,23,518399
12,12,519173
54,54,519209
10,6,519308
4,8,519553
15,10,521027
23,8,521064
57,49,521238
4,8,521364
4,23,521483
10,27,521728
97,44,521950
97,44,521993
23,8,522578
4,23,523118
6,22,524121
6,22,524242
6,15,524263
6,10,524287
6,15,524325
6,10,524712
4,8,524908
4,8,524931
6,10,524974
4,23,525270
15,10,525777
23,8,527764
15,6,527863
15,6,527932
15,10,528421
22,6,529217
8,23,533394
4,8,534389
8,4,534391
8,23,538577
57,49,538587
57,49,538622
6,15,538969
6,10,539467
6,22,539967
15,6,542569
8,23,543897
8,23,543925
8,23,543972
91,6,551186
54,54,556648
96,63,559011
96,63,559051
96,63,559066
91,6,560935
10,6,566117
10,6,566162
10,6,566230
10,6,569683
10,6,570248
10,6,570322
63,63,570994
12,12,571378
55,66,572253
55,66,572548
63,63,572820
97,44,573027
52,93,573997
46,46,574586
46,46,574720
46,46,574990
20,26,575247
20,26,575295
6,91,576501
6,10,576900
6,10,576962
6,10,577022
4,23,578669
96,63,579329
12,12,580331
6,10,580473
6,10,581111
97,44,581763
4,77,582013
97,44,582238
27,10,583249
10,27,583282
46,46,583817
46,46,583855
12,12,585165
6,91,586258
74,48,587936
32,32,588543
26,20,589424
26,20,589473
12,12,591207
37,37,591519
6,15,592987
74,48,594301
32,32,594344
74,48,594699
32,32,594724
32,32,595609
57,49,595886
54,54,595970
57,49,596375
15,6,596587
26,20,597658
10,15,598880
4,104,599169
10,15,600042
57,49,601255
81,76,602519
46,46,602840
81,76,603650
46,46,603748
46,46,603836
46,46,603872
46,46,603881
46,46,603897
46,46,603926
46,46,604192
12,12,604194
12,12,604235
46,46,604326
89,89,604425
4,23,604594
89,89,604719
32,32,604861
53,90,605613
12,12,605730
57,49,605862
57,49,605960
32,32,607072
42,44,607949
44,42,607953
42,44,607961
42,44,608368
44,42,608374
15,10,613276
5,60,613534
5,60,613569
15,6,614358
15,10,614381
6,15,614797
5,60,615041
11,5,617051
11,5,617085
32,32,618030
15,6,618364
15,6,618398
11,5,618553
23,4,620479
23,4,620637
81,76,623876
76,81,624140
32,32,625697
52,93,640054
76,72,640092
51,61,640298
76,72,641623
51,61,642142
60,5,644166
60,5,644238
55,97,647218
55,97,647223
97,55,647243
55,97,647930
97,55,647954
74,93,651783
54,54,651822
10,15,653521
54,54,654001
89,89,654274
10,15,654388
44,42,654705
42,44,654715
54,54,655977
54,54,656006
77,77,656358
89,89,657720
103,102,658090
46,46,658535
4,12,659305
12,12,660007
12,12,660118
12,12,660663
102,103,660962
102,103,661145
70,98,661901
42,70,662311
70,42,662334
5,60,662466
4,12,662809
4,12,662848
93,77,666070
93,74,666082
18,69,666962
77,77,668085
54,54,669010
23,8,669025
23,8,669236
8,23,669251
89,89,671927
44,42,672622
42,44,672624
8,4,674364
32,32,675080
84,66,677013
4,8,679760
8,4,679768
84,77,682012
12,12,686529
12,4,689197
96,63,689419
12,12,689645
20,26,692358
54,54,692774
54,54,692950
37,37,693533
12,12,694087
32,32,694088
55,97,694566
97,55,694590
77,77,695881
15,10,700643
93,72,705950
6,15,706452
6,15,711587
6,15,714531
40,40,715093
74,81,724382
42,44,727226
42,44,727263
52,70,733810
97,44,734198
37,68,740690
87,87,740756
12,12,742192
74,93,742454
74,93,743036
32,32,745041
36,22,746329
63,63,748729
12,12,748997
12,12,749024
81,74,749490
37,37,749523
20,26,749782
20,26,749895
20,26,749949
5,60,750360
5,60,750380
20,26,752151
55,55,752867
55,55,752873
77,93,753375
20,26,754251
54,54,755160
54,54,755449
27,10,756494
93,74,756767
63,63,756798
25,26,757194
25,26,757325
93,74,757335
74,95,758160
74,95,758183
74,95,758189
74,95,758212
39,4,758461
54,54,758757
54,54,758856
89,89,759083
26,20,760749
26,20,760977
12,12,761053
26,20,761985
32,32,762680
51,44,763377
12,12,764722
74,81,764794
26,20,766341
20,26,766349
27,10,767176
10,27,767243
97,98,767481
93,77,767705
26,20,767909
26,20,767957
46,46,768286
46,46,768308
15,6,768592
96,63,769917
96,63,769945
26,20,772260
39,4,772411
10,15,773411
93,77,774031
39,4,774892
27,10,774893
27,10,774928
10,27,774964
10,27,774999
89,89,775035
26,20,776227
10,15,777766
54,54,779667
39,4,779773
54,54,779803
20,26,780402
74,81,781323
70,98,782192
6,15,783149
26,20,783229
26,20,783302
6,15,783559
20,26,783636
26,20,784366
20,26,784799
12,12,785125
49,57,785192
49,57,785269
39,4,787543
39,4,787907
81,74,789674
6,15,792674
70,98,794495
6,15,794803
6,15,795576
57,49,795767
57,49,795827
70,98,797948
26,20,798404
34,40,799470
34,40,799498
34,40,800175
63,63,801135
26,20,801642
26,20,802799
96,63,804016
81,74,806203
52,93,814538
52,93,815425
52,70,815453
54,54,826929
12,12,827518
32,32,827686
37,37,828176
54,54,830331
74,95,831487
12,12,833002
93,77,834081
89,89,834910
74,76,836453
89,89,840985
74,76,841238
84,48,841289
54,54,841912
54,54,841978
20,26,843854
63,63,843982
54,54,844068
63,63,844097
20,26,844112
35,27,847776
35,27,847951
5,23,849263
5,60,849291
5,60,849604
6,15,851089
6,10,851108
6,15,851152
10,15,852883
20,26,854121
12,12,854718
44,97,854930
97,44,854944
63,63,855438
63,63,855511
63,63,855522
63,63,855999
63,63,856047
87,87,856053
63,63,856091
10,15,857912
39,4,859397
39,4,859484
70,72,860564
4,23,861739
4,23,861821
70,44,862161
36,22,863493
81,76,863946
76,81,863947
63,63,864499
74,81,864869
26,20,864926
54,54,865583
32,32,865728
27,15,866168
76,74,866355
25,63,867472
32,32,867497
25,63,868425
81,76,868512
32,32,869026
25,63,869460
76,81,871590
81,76,871592
15,10,872254
76,81,872330
81,76,872336
76,81,873158
81,76,873160
96,63,873544
4,8,873676
93,77,874210
10,6,874234
10,15,874380
39,4,874847
39,4,875756
23,5,876032
5,23,876107
15,10,877082
6,15,877308
70,44,877388
6,15,877932
39,4,879899
39,4,881171
39,4,881368
39,4,881426
23,5,882513
23,5,882653
81,76,883065
6,10,884972
4,4,885740
4,4,885746
39,4,888878
101,90,892034
63,63,893815
76,81,893855
23,4,893953
8,4,893977
12,12,899696
63,63,902407
74,76,911320
74,81,911353
54,54,912206
81,76,912846
76,81,912847
10,15,913300
10,15,914167
81,76,914549
76,81,914565
81,76,914569
10,15,914963
10,15,915096
12,12,915382
81,76,915772
76,81,915776
10,15,918031
39,4,919849
87,87,920351
93,77,920396
87,87,920483
87,87,920491
87,87,920492
89,89,920976
89,89,920991
54,54,921736
39,4,921801
6,10,922044
63,63,922281
93,77,922353
77,93,922786
36,22,923021
77,93,923295
74,95,923728
15,27,923774
15,10,927643
15,10,928511
81,74,929262
15,10,929303
15,10,929435
22,6,929506
32,32,929671
74,95,930934
23,60,930964
22,6,931067
23,8,931201
10,15,931222
74,95,931383
63,63,932137
15,10,932375
22,6,933226
22,6,933859
46,46,934395
46,46,934469
10,15,934600
96,63,934902
46,46,936281
46,46,936317
89,89,936756
93,77,937628
10,15,938780
32,32,939377
89,89,939383
6,15,939765
6,15,940135
6,22,940404
56,86,940526
74,93,940796
12,12,941159
22,6,941354
6,22,941805
12,4,942821
6,22,942972
12,12,943114
15,6,943377
15,6,943726
6,22,943989
102,102,945995
102,102,946001
25,63,947327
34,40,948251
6,22,948752
15,10,948936
6,15,950237
39,4,950264
6,15,950483
39,4,950716
22,6,951288
97,98,951516
32,32,951789
6,22,952091
15,10,953124
22,6,953318
22,6,953350
22,6,953404
22,6,953481
22,6,953593
23,8,953755
23,8,953893
23,8,953941
15,6,954008
15,6,954081
6,22,954550
93,74,955108
25,63,956218
25,63,956253
32,32,960305
24,6,960530
23,8,961665
23,5,961721
5,23,961791
24,6,961993
6,22,962026
8,23,962238
23,4,962752
23,4,963590
6,22,964031
6,22,964068
6,22,964200
22,6,964201
6,22,964222
6,22,964343
22,6,965538
8,23,966634
23,8,966634
101,90,966831
22,6,966951
22,6,968097
6,15,968100
6,15,968441
25,63,969297
86,56,969372
23,8,971390
8,23,971394
6,15,972053
4,23,973557
4,12,973720
4,23,974393
6,22,974941
24,6,975117
24,6,975535
15,6,975665
24,6,975714
6,22,976313
6,22,977688
6,22,978846
4,8,988703
46,46,989550
54,54,989675
12,12,992094
12,12,992186
97,55,992311
63,63,992592
97,55,997345
97,44,997443
10,6,997662
10,6,997739
4,4,998436
4,4,998441
4,4,998449
52,48,998639
32,32,998800
12,4,1000548
54,54,1000632
42,44,1000742
87,87,1000904
51,44,1001053
51,61,1001123
12,4,1001242
42,44,1002177
54,54,1003274
97,55,1003478
74,95,1004129
63,63,1004233
74,95,1005004
51,44,1006216
77,93,1006377
39,4,1007086
42,44,1007232
12,4,1007545
6,10,1008534
36,22,1011620
23,5,1012078
5,23,1012147
23,5,1012176
5,23,1012380
5,23,1012391
36,22,1012825
36,22,1012904
63,63,1013033
46,46,1013128
10,6,1013173
23,8,1013401
46,46,1013438
46,46,1013807
23,8,1013833
46,46,1013918
46,46,1014005
10,15,1014197
74,93,1014320
42,44,1014447
4,12,1015518
54,54,1015675
4,12,1016497
32,32,1017032
54,54,1017178
4,12,1017190
10,6,1017334
12,12,1017589
63,63,1017732
8,23,1017857
23,8,1019308
8,23,1019312
89,89,1019442
93,77,1020671
93,77,1020710
49,49,1020901
60,23,1020971
4,12,1021792
49,25,1023453
10,15,1023510
99,78,1023536
6,10,1023912
16,19,1025554
4,12,1026313
10,15,1027270
36,22,1027376
49,49,1027449
6,10,1028074
93,74,1028433
15,10,1028540
93,74,1028626
10,15,1029529
54,54,1029690
99,78,1031459
10,15,1031706
93,74,1031797
37,37,1032152
10,15,1032619
99,78,1032715
71,43,1032763
71,43,1032779
23,4,1033585
23,8,1033602
32,32,1033737
10,15,1034013
14,4,1035969
87,87,1036367
87,87,1036408
23,4,1036719
23,8,1036793
23,8,1036820
23,4,1036853
23,8,1036899
23,8,1036999
23,8,1037040
23,4,1037076
87,87,1037142
49,49,1037196
49,49,1037255
49,49,1037525
96,63,1038162
16,19,1039048
32,32,1039191
77,77,1041646
15,10,1041661
12,4,1042240
40,40,1044042
8,23,1044362
23,8,1044366
4,23,1044395
8,23,1044411
37,37,1044449
8,23,1044566
23,8,1044569
39,4,1045169
20,26,1045492
25,63,1045992
15,10,1046669
15,10,1046958
23,8,1047014
8,23,1047016
4,23,1047522
8,23,1047601
8,23,1047632
4,23,1047663
8,23,1047702
4,8,1047762
8,4,1047765
8,23,1047853
4,23,1047885
15,10,1048353
4,8,1048459
8,4,1048463
19,16,1050317
23,8,1050877
8,23,1050880
22,6,1052220
25,63,1053665
81,76,1053983
25,63,1054110
25,63,1054549
23,8,1054645
8,23,1054649
81,76,1057362
87,87,1057384
6,15,1057804
6,15,1058065
87,87,1058385
26,20,1059136
26,20,1059173
26,20,1059680
6,15,1061238
15,6,1061661
6,22,1062962
15,6,1064844
81,76,1071901
81,76,1076214
81,76,1077645
32,32,1084709
84,77,1084716
77,84,1084836
84,77,1085069
12,12,1085117
12,12,1085294
12,12,1085400
10,15,1085729
63,63,1087033
63,63,1087070
23,4,1087136
39,4,1087342
10,15,1087417
8,4,1087581
42,44,1087867
99,78,1091270
23,5,1093720
12,12,1095211
54,54,1095453
10,15,1095641
32,32,1095853
52,93,1096048
52,70,1096284
10,15,1096594
54,54,1096730
77,77,1096945
6,15,1096994
89,89,1097534
52,93,1098973
49,49,1100188
15,6,1100609
52,80,1101737
49,80,1101984
71,43,1105568
36,92,1107093
87,87,1108281
23,4,1108683
12,12,1111516
74,81,1111516
81,76,1111814
12,12,1112173
46,46,1113041
81,76,1113050
12,12,1113233
12,12,1113265
78,40,1114320
40,78,1114495
8,4,1114617
23,8,1116584
8,23,1116594
10,15,1116917
10,15,1117846
5,5,1117888
10,15,1118712
8,4,1119027
4,8,1119143
8,4,1119147
36,92,1119149
5,23,1119674
5,23,1119702
10,15,1120510
71,43,1120989
23,8,1121152
8,23,1121154
8,23,1121214
23,8,1121365
8,23,1121367
57,80,1123126
6,15,1124047
54,54,1124066
49,49,1124567
54,54,1124774
49,49,1124824
46,46,1125026
4,8,1125416
89,89,1126293
15,6,1127651
39,4,1128133
10,6,1128328
39,4,1128623
23,8,1128781
39,4,1128880
6,15,1130243
15,10,1132183
39,4,1132397
21,26,1132400
8,4,1132598
20,21,1132654
21,20,1132691
21,20,1132720
21,26,1133503
15,10,1134844
23,4,1135141
76,72,1135766
76,72,1136148
36,26,1136625
32,32,1136641
36,92,1136744
36,5,1136815
36,92,1136991
39,4,1137052
36,92,1137055
36,92,1137093
36,92,1137205
39,4,1137262
36,92,1137308
39,4,1137409
36,92,1138033
36,92,1138097
36,92,1138244
36,92,1138300
36,92,1138447
6,10,1139115
8,23,1139599
5,26,1141650
5,26,1141784
4,8,1143405
87,87,1144520
6,15,1144786
8,4,1144836
4,8,1144841
8,4,1144864
4,8,1144870
26,5,1145183
26,5,1145380
4,23,1145944
26,21,1146614
26,21,1147709
15,6,1148393
63,63,1155684
42,97,1160817
42,97,1161815
42,97,1161840
54,54,1161842
42,97,1161927
42,97,1161936
42,97,1161940
54,54,1163617
54,54,1165692
39,4,1165986
74,81,1172222
10,15,1173226
10,15,1173271
10,15,1175283
89,89,1176288
12,12,1176532
46,46,1177655
49,49,1178108
32,32,1178874
46,46,1179678
46,46,1179978
74,95,1180919
6,15,1181670
10,15,1182009
52,93,1183414
10,15,1184255
12,12,1184773
15,6,1185277
10,15,1185608
10,15,1185952
49,49,1186432
10,15,1186473
44,70,1186641
70,44,1186664
10,15,1187358
15,10,1187606
10,15,1187616
10,15,1187920
15,10,1189673
77,77,1190395
76,72,1190463
77,77,1191572
12,12,1191683
3,30,1192511
3,30,1192520
37,37,1193688
46,46,1194077
12,4,1194982
39,4,1195135
58,58,1195295
81,74,1195693
81,74,1196324
15,10,1196401
81,74,1197106
81,76,1198119
15,10,1198596
4,12,1198944
93,77,1199016
52,70,1199119
32,32,1199420
15,10,1200000
15,10,1200344
93,77,1200426
93,77,1200562
15,10,1200867
10,15,1201533
49,80,1201742
15,10,1201753
15,10,1202016
60,5,1202254
12,4,1202295
5,60,1202319
15,10,1202320
39,4,1202690
39,4,1202788
39,4,1203237
39,4,1203293
49,80,1203339
49,80,1203376
20,26,1204822
20,26,1204892
39,4,1204960
32,32,1205079
32,32,1205114
12,12,1205187
93,77,1205584
16,16,1205720
20,26,1205741
16,16,1205743
12,12,1207824
32,32,1208216
37,37,1209895
12,12,1210231
39,4,1211651
39,4,1211663
39,4,1211682
39,4,1212066
32,32,1212198
54,54,1212514
89,89,1213041
54,48,1213077
8,4,1213084
93,77,1214087
10,15,1214205
6,15,1214910
39,4,1215035
75,58,1215391
39,4,1217586
6,15,1217862
87,87,1218536
10,6,1219083
39,4,1219104
60,5,1219222
5,60,1219293
10,15,1219362
15,10,1220398
6,15,1220558
6,15,1220604
15,10,1221364
15,6,1221475
8,4,1221870
10,6,1221889
15,10,1221910
32,32,1222157
15,6,1222490
26,20,1222842
15,10,1222884
26,20,1222905
36,22,1223699
26,20,1223763
15,6,1224164
15,6,1224210
39,4,1224349
8,4,1224722
4,8,1226268
4,23,1226330
6,15,1226332
20,26,1226506
4,8,1227276
40,40,1227281
4,23,1227308
40,40,1227321
40,40,1227334
40,40,1227373
6,10,1229824
